FILE_ID,CATEGORY_ID
27b8bc5e-1c86-11e8-aaf5-00163e025669,0
7487b7be-1c84-11e8-aaf4-00163e025669,0
219b9538-1c83-11e8-aaf2-00163e025669,0
1a8117ff-1c84-11e8-aaf4-00163e025669,0
9deb8f8c-1c83-11e8-aaf3-00163e025669,0
8c8ab5da-1c84-11e8-aaf4-00163e025669,0
139e09d8-1c84-11e8-aaf4-00163e025669,0
a5291952-1c83-11e8-aaf3-00163e025669,0
6ef0416f-1c83-11e8-aaf2-00163e025669,0
f05704ac-1c83-11e8-aaf3-00163e025669,0
2ac3168c-1c84-11e8-aaf4-00163e025669,0
4e889f6c-1c85-11e8-aaf5-00163e025669,0
d7e63930-1c83-11e8-aaf3-00163e025669,0
927757aa-1c84-11e8-aaf4-00163e025669,0
4cdc0951-1c83-11e8-aaf2-00163e025669,0
d7e6392e-1c83-11e8-aaf3-00163e025669,0
44e393f6-1c83-11e8-aaf2-00163e025669,0
7487b7bd-1c84-11e8-aaf4-00163e025669,0
1ce4a8f3-1c85-11e8-aaf5-00163e025669,0
583543e8-1c83-11e8-aaf2-00163e025669,0
a06af4e3-1c85-11e8-aaf5-00163e025669,0
9b8f071c-1c83-11e8-aaf3-00163e025669,0
e7f85786-1c83-11e8-aaf3-00163e025669,0
b0f0dda0-1c84-11e8-aaf4-00163e025669,0
31f76802-1c84-11e8-aaf4-00163e025669,0
293df802-1c84-11e8-aaf4-00163e025669,0
2038bdbd-1c83-11e8-aaf2-00163e025669,0
d6b6f91c-1c85-11e8-aaf5-00163e025669,0
5072d569-1c85-11e8-aaf5-00163e025669,0
df3c9626-1c85-11e8-aaf5-00163e025669,0
3990c3be-1c85-11e8-aaf5-00163e025669,0
583543e6-1c83-11e8-aaf2-00163e025669,0
b80687ca-1c84-11e8-aaf4-00163e025669,0
91c06d28-1c85-11e8-aaf5-00163e025669,0
a1b4ef94-1c83-11e8-aaf3-00163e025669,0
3c17b210-1c84-11e8-aaf4-00163e025669,0
be306ce8-1c83-11e8-aaf3-00163e025669,0
7fecae89-1c83-11e8-aaf2-00163e025669,0
519a2cbb-1c83-11e8-aaf2-00163e025669,0
23f740a3-1c83-11e8-aaf2-00163e025669,0
ef1a48eb-1c85-11e8-aaf5-00163e025669,0
4856ce25-1c83-11e8-aaf2-00163e025669,0
a9dccfeb-1c83-11e8-aaf3-00163e025669,0
b36fb1a6-1c85-11e8-aaf5-00163e025669,0
7733616e-1c83-11e8-aaf2-00163e025669,0
519a2cba-1c83-11e8-aaf2-00163e025669,0
9cc6d044-1c83-11e8-aaf3-00163e025669,0
0a10a3ef-1c84-11e8-aaf4-00163e025669,0
15ba74b5-1c83-11e8-aaf2-00163e025669,0
6caf1087-1c83-11e8-aaf2-00163e025669,0
22e1d508-1c86-11e8-aaf5-00163e025669,0
f7c552a6-1c84-11e8-aaf4-00163e025669,0
4dd0444e-1c84-11e8-aaf4-00163e025669,0
5bc45e54-1c83-11e8-aaf2-00163e025669,0
219b9539-1c83-11e8-aaf2-00163e025669,0
4e889f6d-1c85-11e8-aaf5-00163e025669,0
ba67a7a6-1c84-11e8-aaf4-00163e025669,0
7a411e32-1c84-11e8-aaf4-00163e025669,0
f75f74dc-1c85-11e8-aaf5-00163e025669,0
33af30ef-1c84-11e8-aaf4-00163e025669,0
ef1a48ec-1c85-11e8-aaf5-00163e025669,0
81a5b680-1c84-11e8-aaf4-00163e025669,0
54943477-1c84-11e8-aaf4-00163e025669,0
3c23263e-1c83-11e8-aaf2-00163e025669,0
6ef0416c-1c83-11e8-aaf2-00163e025669,0
39d84f6c-1c83-11e8-aaf2-00163e025669,0
75b14376-1c84-11e8-aaf4-00163e025669,0
a3f4c200-1c85-11e8-aaf5-00163e025669,0
b5f66dac-1c83-11e8-aaf3-00163e025669,0
05aaceb9-1c86-11e8-aaf5-00163e025669,0
7c3b634e-1c83-11e8-aaf2-00163e025669,0
0e56e55f-1c83-11e8-aaf2-00163e025669,0
55d8e99a-1c83-11e8-aaf2-00163e025669,0
3028ce75-1c86-11e8-aaf5-00163e025669,0
7487b7bc-1c84-11e8-aaf4-00163e025669,0
1f398d41-1c83-11e8-aaf2-00163e025669,0
507d96d0-1c83-11e8-aaf2-00163e025669,0
afdebdc9-1c85-11e8-aaf5-00163e025669,0
6b558c06-1c83-11e8-aaf2-00163e025669,0
4f48a8cd-1c83-11e8-aaf2-00163e025669,0
1dcd5676-1c83-11e8-aaf2-00163e025669,0
267e70a0-1c85-11e8-aaf5-00163e025669,0
da27e89b-1c85-11e8-aaf5-00163e025669,0
121f315c-1c83-11e8-aaf2-00163e025669,0
3b3162cc-1c83-11e8-aaf2-00163e025669,0
e0b6d5b7-1c85-11e8-aaf5-00163e025669,0
79d4aa16-1c83-11e8-aaf2-00163e025669,0
8563640b-1c84-11e8-aaf4-00163e025669,0
f6b47f2b-1c83-11e8-aaf3-00163e025669,0
b4e82e66-1c83-11e8-aaf3-00163e025669,0
6a60973d-1c83-11e8-aaf2-00163e025669,0
ea58e838-1c83-11e8-aaf3-00163e025669,0
e1b99621-1c84-11e8-aaf4-00163e025669,0
f3113676-1c84-11e8-aaf4-00163e025669,0
c09ea534-1c84-11e8-aaf4-00163e025669,0
519a2cb9-1c83-11e8-aaf2-00163e025669,0
d3324830-1c85-11e8-aaf5-00163e025669,0
04c6920c-1c86-11e8-aaf5-00163e025669,0
f1a8d2e8-1c85-11e8-aaf5-00163e025669,0
f8e6920c-1c85-11e8-aaf5-00163e025669,0
d09c92c7-1c85-11e8-aaf5-00163e025669,0
33af30f0-1c84-11e8-aaf4-00163e025669,0
4cdc0950-1c83-11e8-aaf2-00163e025669,0
8dac64ed-1c84-11e8-aaf4-00163e025669,0
b9143f88-1c84-11e8-aaf4-00163e025669,0
3eb93045-1c83-11e8-aaf2-00163e025669,0
2195bd32-1c85-11e8-aaf5-00163e025669,0
0e56e560-1c83-11e8-aaf2-00163e025669,0
d9452999-1c84-11e8-aaf4-00163e025669,0
5bc45e53-1c83-11e8-aaf2-00163e025669,0
3261a504-1c85-11e8-aaf5-00163e025669,0
17caafa0-1c83-11e8-aaf2-00163e025669,0
fc35240c-1c85-11e8-aaf5-00163e025669,0
c09ea535-1c84-11e8-aaf4-00163e025669,0
9e0cb83f-1c85-11e8-aaf5-00163e025669,0
c8d482a5-1c85-11e8-aaf5-00163e025669,0
32559d2e-1c83-11e8-aaf2-00163e025669,0
14c67e3c-1c84-11e8-aaf4-00163e025669,0
5d212cb4-1c83-11e8-aaf2-00163e025669,0
9b8f071d-1c83-11e8-aaf3-00163e025669,0
54b25ee0-1c83-11e8-aaf2-00163e025669,0
64e6b84a-1c85-11e8-aaf5-00163e025669,0
efd7cb8c-1c84-11e8-aaf4-00163e025669,0
5f90ad75-1c83-11e8-aaf2-00163e025669,0
0f9a5f9e-1c83-11e8-aaf2-00163e025669,0
fc35240d-1c85-11e8-aaf5-00163e025669,0
26a64270-1c84-11e8-aaf4-00163e025669,0
1cd024c4-1c83-11e8-aaf2-00163e025669,0
230eef6f-1c83-11e8-aaf2-00163e025669,0
8a62083f-1c85-11e8-aaf5-00163e025669,0
1b7bb980-1c83-11e8-aaf2-00163e025669,0
90384e40-1c84-11e8-aaf4-00163e025669,0
4112b6da-1c83-11e8-aaf2-00163e025669,0
290c9134-1c86-11e8-aaf5-00163e025669,0
247c04ed-1c86-11e8-aaf5-00163e025669,0
0b0dc632-1c84-11e8-aaf4-00163e025669,0
bd738bb2-1c85-11e8-aaf5-00163e025669,0
ed3250ac-1c84-11e8-aaf4-00163e025669,0
79d4aa17-1c83-11e8-aaf2-00163e025669,0
852bb2e1-1c85-11e8-aaf5-00163e025669,0
83752334-1c83-11e8-aaf2-00163e025669,0
b6a51357-1c84-11e8-aaf4-00163e025669,0
809b1562-1c84-11e8-aaf4-00163e025669,0
8918fa0d-1c83-11e8-aaf2-00163e025669,0
f7c552a7-1c84-11e8-aaf4-00163e025669,0
0d6b1f84-1c83-11e8-aaf2-00163e025669,0
4112b6db-1c83-11e8-aaf2-00163e025669,0
7716e5b7-1c84-11e8-aaf4-00163e025669,0
62e89a7c-1c83-11e8-aaf2-00163e025669,0
7716e5b6-1c84-11e8-aaf4-00163e025669,0
f57f7bcb-1c84-11e8-aaf4-00163e025669,0
e43bf1d8-1c84-11e8-aaf4-00163e025669,0
cc3e2ea0-1c84-11e8-aaf4-00163e025669,0
b6a51358-1c84-11e8-aaf4-00163e025669,0
e1b99620-1c84-11e8-aaf4-00163e025669,0
d6b6f91a-1c85-11e8-aaf5-00163e025669,0
0f6a3794-1c84-11e8-aaf4-00163e025669,0
f5f4ec58-1c83-11e8-aaf3-00163e025669,0
0f6a3792-1c84-11e8-aaf4-00163e025669,0
8a620841-1c85-11e8-aaf5-00163e025669,0
f1b96ca4-1c83-11e8-aaf3-00163e025669,0
a9dccfe8-1c83-11e8-aaf3-00163e025669,0
9739c56e-1c83-11e8-aaf3-00163e025669,0
22e1d509-1c86-11e8-aaf5-00163e025669,0
5bddfd5c-1c84-11e8-aaf4-00163e025669,0
4a87372e-1c83-11e8-aaf2-00163e025669,0
2fcda9f3-1c83-11e8-aaf2-00163e025669,0
5e55239b-1c83-11e8-aaf2-00163e025669,0
26a64271-1c84-11e8-aaf4-00163e025669,0
de92cdad-1c83-11e8-aaf3-00163e025669,0
a67214a8-1c83-11e8-aaf3-00163e025669,0
0b0dc634-1c84-11e8-aaf4-00163e025669,0
eaa47393-1c84-11e8-aaf4-00163e025669,0
a78a0152-1c83-11e8-aaf3-00163e025669,0
97fc0c93-1c85-11e8-aaf5-00163e025669,0
73c51e2e-1c83-11e8-aaf2-00163e025669,0
498892be-1c83-11e8-aaf2-00163e025669,0
1e64f5cb-1c84-11e8-aaf4-00163e025669,0
4f48a8cf-1c83-11e8-aaf2-00163e025669,0
7b046992-1c83-11e8-aaf2-00163e025669,0
73c51e32-1c83-11e8-aaf2-00163e025669,0
f323749d-1c83-11e8-aaf3-00163e025669,0
db86c4d5-1c85-11e8-aaf5-00163e025669,0
15ba74b4-1c83-11e8-aaf2-00163e025669,0
d09c92c6-1c85-11e8-aaf5-00163e025669,0
90384e42-1c84-11e8-aaf4-00163e025669,0
f66d9531-1c84-11e8-aaf4-00163e025669,0
7d389045-1c83-11e8-aaf2-00163e025669,0
ff5c1098-1c83-11e8-aaf4-00163e025669,0
0f9a5f9d-1c83-11e8-aaf2-00163e025669,0
435cb74d-1c83-11e8-aaf2-00163e025669,0
e5dde8f5-1c85-11e8-aaf5-00163e025669,0
3b3162ca-1c83-11e8-aaf2-00163e025669,0
536f0f04-1c83-11e8-aaf2-00163e025669,0
ad19509e-1c85-11e8-aaf5-00163e025669,0
35a7a151-1c85-11e8-aaf5-00163e025669,0
b277630b-1c85-11e8-aaf5-00163e025669,0
313fb027-1c85-11e8-aaf5-00163e025669,0
729e0f43-1c83-11e8-aaf2-00163e025669,0
dca76760-1c85-11e8-aaf5-00163e025669,0
73c51e30-1c83-11e8-aaf2-00163e025669,0
dddfcdf3-1c85-11e8-aaf5-00163e025669,0
5e55239c-1c83-11e8-aaf2-00163e025669,0
08d421af-1c84-11e8-aaf4-00163e025669,0
64161ac1-1c83-11e8-aaf2-00163e025669,0
8cd0340a-1c83-11e8-aaf2-00163e025669,0
290c9135-1c86-11e8-aaf5-00163e025669,0
f1a8d2e9-1c85-11e8-aaf5-00163e025669,0
1a3ad8e6-1c83-11e8-aaf2-00163e025669,0
bcbc0312-1c84-11e8-aaf4-00163e025669,0
a8711778-1c84-11e8-aaf4-00163e025669,0
7035e4f0-1c83-11e8-aaf2-00163e025669,0
64161ac0-1c83-11e8-aaf2-00163e025669,0
3eb93046-1c83-11e8-aaf2-00163e025669,0
26203412-1c83-11e8-aaf2-00163e025669,0
eb9bf377-1c85-11e8-aaf5-00163e025669,0
27c17e04-1c84-11e8-aaf4-00163e025669,0
b80687cb-1c84-11e8-aaf4-00163e025669,0
94b73a00-1c84-11e8-aaf4-00163e025669,0
14c67e3a-1c84-11e8-aaf4-00163e025669,0
98311ac6-1c83-11e8-aaf3-00163e025669,0
c39e12fe-1c83-11e8-aaf3-00163e025669,0
16ae5765-1c83-11e8-aaf2-00163e025669,0
2038bdbb-1c83-11e8-aaf2-00163e025669,0
b1372a5d-1c85-11e8-aaf5-00163e025669,0
6e9a948f-1c84-11e8-aaf4-00163e025669,0
afdebdca-1c85-11e8-aaf5-00163e025669,0
947deea0-1c85-11e8-aaf5-00163e025669,0
be306ce9-1c83-11e8-aaf3-00163e025669,0
7b046994-1c83-11e8-aaf2-00163e025669,0
573c9e3c-1c83-11e8-aaf2-00163e025669,0
e209b105-1c85-11e8-aaf5-00163e025669,0
5bc45e55-1c83-11e8-aaf2-00163e025669,0
9f527887-1c83-11e8-aaf3-00163e025669,0
37975869-1c83-11e8-aaf2-00163e025669,0
b009907c-1c83-11e8-aaf3-00163e025669,0
8491a60c-1c83-11e8-aaf2-00163e025669,0
6caf1086-1c83-11e8-aaf2-00163e025669,0
22a9a65c-1c85-11e8-aaf5-00163e025669,0
afc479b6-1c84-11e8-aaf4-00163e025669,0
36044149-1c86-11e8-aaf5-00163e025669,0
e937d8ba-1c83-11e8-aaf3-00163e025669,0
34f6394d-1c85-11e8-aaf5-00163e025669,0
0d6b1f86-1c83-11e8-aaf2-00163e025669,0
f45ef61d-1c84-11e8-aaf4-00163e025669,0
3fbf9304-1c83-11e8-aaf2-00163e025669,0
e533fcd2-1c84-11e8-aaf4-00163e025669,0
2e7b829b-1c83-11e8-aaf2-00163e025669,0
183b0cb8-1c84-11e8-aaf4-00163e025669,0
5f90ad74-1c83-11e8-aaf2-00163e025669,0
4a87372d-1c83-11e8-aaf2-00163e025669,0
1bcb79b4-1c85-11e8-aaf5-00163e025669,0
0d082662-1c84-11e8-aaf4-00163e025669,0
81a5b681-1c84-11e8-aaf4-00163e025669,0
79d4aa15-1c83-11e8-aaf2-00163e025669,0
507d96d2-1c83-11e8-aaf2-00163e025669,0
a8eab276-1c83-11e8-aaf3-00163e025669,0
8dac64ea-1c84-11e8-aaf4-00163e025669,0
26203411-1c83-11e8-aaf2-00163e025669,0
9deb8f8b-1c83-11e8-aaf3-00163e025669,0
91348bbb-1c84-11e8-aaf4-00163e025669,0
cb124608-1c84-11e8-aaf4-00163e025669,0
078dc8e2-1c84-11e8-aaf4-00163e025669,0
70e80918-1c84-11e8-aaf4-00163e025669,0
d5a3f906-1c85-11e8-aaf5-00163e025669,0
1ce4a8f2-1c85-11e8-aaf5-00163e025669,0
ec297635-1c84-11e8-aaf4-00163e025669,0
1f9db7ed-1c84-11e8-aaf4-00163e025669,0
55d8e99c-1c83-11e8-aaf2-00163e025669,0
681f11ae-1c85-11e8-aaf5-00163e025669,0
17caaf9e-1c83-11e8-aaf2-00163e025669,0
2902cd14-1c83-11e8-aaf2-00163e025669,0
32559d31-1c83-11e8-aaf2-00163e025669,0
2af77447-1c83-11e8-aaf2-00163e025669,0
e7f85785-1c83-11e8-aaf3-00163e025669,0
74f0b364-1c83-11e8-aaf2-00163e025669,0
27597c08-1c83-11e8-aaf2-00163e025669,0
a637d185-1c84-11e8-aaf4-00163e025669,0
db86c4d6-1c85-11e8-aaf5-00163e025669,0
cd0ee04e-1c85-11e8-aaf5-00163e025669,0
6b558c08-1c83-11e8-aaf2-00163e025669,0
5329c923-1c84-11e8-aaf4-00163e025669,0
16ae5764-1c83-11e8-aaf2-00163e025669,0
6d8a5154-1c84-11e8-aaf4-00163e025669,0
8dd7ac46-1c83-11e8-aaf2-00163e025669,0
f1e984c6-1c84-11e8-aaf4-00163e025669,0
39d84f6d-1c83-11e8-aaf2-00163e025669,0
b48ca650-1c85-11e8-aaf5-00163e025669,0
f2e5317e-1c85-11e8-aaf5-00163e025669,0
66a3d35b-1c85-11e8-aaf5-00163e025669,0
b1372a5e-1c85-11e8-aaf5-00163e025669,0
7c3b634d-1c83-11e8-aaf2-00163e025669,0
97fc0c92-1c85-11e8-aaf5-00163e025669,0
b80687cc-1c84-11e8-aaf4-00163e025669,0
a8711777-1c84-11e8-aaf4-00163e025669,0
2ac3168b-1c84-11e8-aaf4-00163e025669,0
4a87372c-1c83-11e8-aaf2-00163e025669,0
af0ed184-1c83-11e8-aaf3-00163e025669,0
1dcd5678-1c83-11e8-aaf2-00163e025669,0
de03404e-1c84-11e8-aaf4-00163e025669,0
b7354903-1c85-11e8-aaf5-00163e025669,0
1293985b-1c84-11e8-aaf4-00163e025669,0
afdebdcb-1c85-11e8-aaf5-00163e025669,0
c19d29bb-1c84-11e8-aaf4-00163e025669,0
a3f4c201-1c85-11e8-aaf5-00163e025669,0
27597c06-1c83-11e8-aaf2-00163e025669,0
a3f90fd1-1c83-11e8-aaf3-00163e025669,0
9a5ac569-1c83-11e8-aaf3-00163e025669,0
cdb0a1aa-1c84-11e8-aaf4-00163e025669,0
2ecd180c-1c86-11e8-aaf5-00163e025669,0
6a60973c-1c83-11e8-aaf2-00163e025669,0
c677d092-1c85-11e8-aaf5-00163e025669,0
4f48a8ce-1c83-11e8-aaf2-00163e025669,0
2ecd180a-1c86-11e8-aaf5-00163e025669,0
a7a458fd-1c85-11e8-aaf5-00163e025669,0
8918fa0c-1c83-11e8-aaf2-00163e025669,0
f1e984c4-1c84-11e8-aaf4-00163e025669,0
2a4aa7ca-1c86-11e8-aaf5-00163e025669,0
6d8a5155-1c84-11e8-aaf4-00163e025669,0
3c23263d-1c83-11e8-aaf2-00163e025669,0
54943476-1c84-11e8-aaf4-00163e025669,0
8918fa0e-1c83-11e8-aaf2-00163e025669,0
45cc22ce-1c83-11e8-aaf2-00163e025669,0
8dac64eb-1c84-11e8-aaf4-00163e025669,0
2c11a116-1c84-11e8-aaf4-00163e025669,0
881fe084-1c83-11e8-aaf2-00163e025669,0
b44081af-1c84-11e8-aaf4-00163e025669,0
da27e898-1c85-11e8-aaf5-00163e025669,0
536f0f06-1c83-11e8-aaf2-00163e025669,0
3637be10-1c83-11e8-aaf2-00163e025669,0
34fe60f0-1c84-11e8-aaf4-00163e025669,0
51f648d5-1c85-11e8-aaf5-00163e025669,0
1e64f5cc-1c84-11e8-aaf4-00163e025669,0
337879bb-1c83-11e8-aaf2-00163e025669,0
3990c3c0-1c85-11e8-aaf5-00163e025669,0
5e55239a-1c83-11e8-aaf2-00163e025669,0
f66d9533-1c84-11e8-aaf4-00163e025669,0
afdebdc8-1c85-11e8-aaf5-00163e025669,0
da27e89a-1c85-11e8-aaf5-00163e025669,0
536f0f07-1c83-11e8-aaf2-00163e025669,0
99319feb-1c83-11e8-aaf3-00163e025669,0
15ba74b6-1c83-11e8-aaf2-00163e025669,0
80d5eb52-1c83-11e8-aaf2-00163e025669,0
f4935444-1c83-11e8-aaf3-00163e025669,0
86ade981-1c83-11e8-aaf2-00163e025669,0
bf15c008-1c84-11e8-aaf4-00163e025669,0
4f48a8cc-1c83-11e8-aaf2-00163e025669,0
9344e7d3-1c85-11e8-aaf5-00163e025669,0
02e8dd21-1c84-11e8-aaf4-00163e025669,0
c333378d-1c85-11e8-aaf5-00163e025669,0
ee5178dd-1c84-11e8-aaf4-00163e025669,0
aebd44de-1c85-11e8-aaf5-00163e025669,0
a3f90fd0-1c83-11e8-aaf3-00163e025669,0
e3497275-1c83-11e8-aaf3-00163e025669,0
a8eab278-1c83-11e8-aaf3-00163e025669,0
27c17e05-1c84-11e8-aaf4-00163e025669,0
3d5b79e8-1c83-11e8-aaf2-00163e025669,0
dfb8e138-1c83-11e8-aaf3-00163e025669,0
2af77444-1c83-11e8-aaf2-00163e025669,0
9cc6d045-1c83-11e8-aaf3-00163e025669,0
519a2cb8-1c83-11e8-aaf2-00163e025669,0
f9c7715b-1c85-11e8-aaf5-00163e025669,0
864f56af-1c85-11e8-aaf5-00163e025669,0
85a45826-1c83-11e8-aaf2-00163e025669,0
498892bc-1c83-11e8-aaf2-00163e025669,0
3d5b79e6-1c83-11e8-aaf2-00163e025669,0
3b3162cb-1c83-11e8-aaf2-00163e025669,0
9deb8f8a-1c83-11e8-aaf3-00163e025669,0
1ce4a8f5-1c85-11e8-aaf5-00163e025669,0
2c3bdebe-1c83-11e8-aaf2-00163e025669,0
17076edf-1c84-11e8-aaf4-00163e025669,0
20a17693-1c84-11e8-aaf4-00163e025669,0
8b879279-1c83-11e8-aaf2-00163e025669,0
f7c552a8-1c84-11e8-aaf4-00163e025669,0
e209b104-1c85-11e8-aaf5-00163e025669,0
3afe7a80-1c84-11e8-aaf4-00163e025669,0
3d1637c3-1c84-11e8-aaf4-00163e025669,0
a0ade895-1c83-11e8-aaf3-00163e025669,0
f05704ad-1c83-11e8-aaf3-00163e025669,0
5d212cb3-1c83-11e8-aaf2-00163e025669,0
1f398d40-1c83-11e8-aaf2-00163e025669,0
45cc22d1-1c83-11e8-aaf2-00163e025669,0
106427e0-1c84-11e8-aaf4-00163e025669,0
0d082664-1c84-11e8-aaf4-00163e025669,0
d394687c-1c84-11e8-aaf4-00163e025669,0
82ea2b3e-1c84-11e8-aaf4-00163e025669,0
08d421ae-1c84-11e8-aaf4-00163e025669,0
66a3d35c-1c85-11e8-aaf5-00163e025669,0
6b558c07-1c83-11e8-aaf2-00163e025669,0
64161abf-1c83-11e8-aaf2-00163e025669,0
30af699a-1c84-11e8-aaf4-00163e025669,0
d9388ce6-1c85-11e8-aaf5-00163e025669,0
3296182f-1c86-11e8-aaf5-00163e025669,0
9b8f071e-1c83-11e8-aaf3-00163e025669,0
573c9e3a-1c83-11e8-aaf2-00163e025669,0
e937d8b9-1c83-11e8-aaf3-00163e025669,0
f1a8d2ea-1c85-11e8-aaf5-00163e025669,0
26b3f437-1c86-11e8-aaf5-00163e025669,0
15bf6220-1c84-11e8-aaf4-00163e025669,0
5f90ad76-1c83-11e8-aaf2-00163e025669,0
b1266cd2-1c83-11e8-aaf3-00163e025669,0
8eda11f0-1c84-11e8-aaf4-00163e025669,0
aebd44dd-1c85-11e8-aaf5-00163e025669,0
e0ba35f1-1c83-11e8-aaf3-00163e025669,0
fdc81f7a-1c85-11e8-aaf5-00163e025669,0
70e8091a-1c84-11e8-aaf4-00163e025669,0
3637be0e-1c83-11e8-aaf2-00163e025669,0
99319fe8-1c83-11e8-aaf3-00163e025669,0
8a620840-1c85-11e8-aaf5-00163e025669,0
b9662b8a-1c85-11e8-aaf5-00163e025669,0
9067ca3f-1c85-11e8-aaf5-00163e025669,0
5bc45e52-1c83-11e8-aaf2-00163e025669,0
1293985a-1c84-11e8-aaf4-00163e025669,0
5581909b-1c84-11e8-aaf4-00163e025669,0
10d90187-1c83-11e8-aaf2-00163e025669,0
7716e5b8-1c84-11e8-aaf4-00163e025669,0
38311b22-1c85-11e8-aaf5-00163e025669,0
6698c1b1-1c83-11e8-aaf2-00163e025669,0
293df804-1c84-11e8-aaf4-00163e025669,0
b267edfa-1c83-11e8-aaf3-00163e025669,0
7c489909-1c84-11e8-aaf4-00163e025669,0
536f0f05-1c83-11e8-aaf2-00163e025669,0
8dd7ac48-1c83-11e8-aaf2-00163e025669,0
5581909c-1c84-11e8-aaf4-00163e025669,0
9cc6d042-1c83-11e8-aaf3-00163e025669,0
4bc8ce16-1c83-11e8-aaf2-00163e025669,0
8eda11f1-1c84-11e8-aaf4-00163e025669,0
02e8dd20-1c84-11e8-aaf4-00163e025669,0
7fecae88-1c83-11e8-aaf2-00163e025669,0
69386c76-1c84-11e8-aaf4-00163e025669,0
c19d29bc-1c84-11e8-aaf4-00163e025669,0
e2d5f280-1c84-11e8-aaf4-00163e025669,0
b44081b0-1c84-11e8-aaf4-00163e025669,0
